Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		248	0:20:35:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:19	
		249	0:20:40:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:24	
		250	0:20:45:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:29	
		251	0:20:50:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:34	
		252	0:20:55:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:39	
		253	0:21:00:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:44	
		254	0:21:05:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:49	
		255	0:21:10:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:54	
		256	0:21:15:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:57:59	
		257	0:21:20:000	3270.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:04	
		258	0:21:25:000	3270.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:09	
		259	0:21:30:000	3270.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:14	
		260	0:21:35:000	3270.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:19	
		261	0:21:40:000	3270.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:24	
		262	0:21:45:000	3270.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:29	
		263	0:21:50:000	3270.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:34	
		264	0:21:55:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:39	
		265	0:22:00:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:44	
		266	0:22:05:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:49	
		267	0:22:10:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:54	
		268	0:22:15:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:58:59	
		269	0:22:20:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:04	
		270	0:22:25:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:09	
		271	0:22:30:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:14	
		272	0:22:35:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:19	
		273	0:22:40:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:24	
		274	0:22:45:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:29	
		275	0:22:50:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:34	
		276	0:22:55:000	3270.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:39	
		277	0:23:00:000	3269.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:44	
		278	0:23:05:000	3269.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:49	
		279	0:23:10:000	3269.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:54	
		280	0:23:15:000	3269.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 16:59:59	
		281	0:23:20:000	3269.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:04	
		282	0:23:25:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:09	
		283	0:23:30:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:14	
		284	0:23:35:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:19	
		285	0:23:40:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:24	
		286	0:23:45:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:29	
		287	0:23:50:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:34	
		288	0:23:55:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:39	
		289	0:24:00:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:44	
		290	0:24:05:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:49	
		291	0:24:10:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:54	
		292	0:24:15:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:00:59	
		293	0:24:20:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:04	
		294	0:24:25:000	3269.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:09	
		295	0:24:30:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:14	
		296	0:24:35:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:19	
		297	0:24:40:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:24	
		298	0:24:45:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:29	
		299	0:24:50:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:34	
		300	0:24:55:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:39	
		301	0:25:00:000	3269.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:44	
		302	0:25:05:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:49	
		303	0:25:10:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:54	
		304	0:25:15:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:01:59	
		305	0:25:20:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:04	
		306	0:25:25:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:09	
		307	0:25:30:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:14	
		308	0:25:35:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:19	
		309	0:25:40:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:24	
		310	0:25:45:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:29	
		311	0:25:50:000	3268.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:34	
		312	0:25:55:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:39	
		313	0:26:00:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:44	
		314	0:26:05:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:49	
		315	0:26:10:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:54	
		316	0:26:15:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:02:59	
		317	0:26:20:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:04	
		318	0:26:25:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:09	
		319	0:26:30:000	3268.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:14	
		320	0:26:35:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:19	
		321	0:26:40:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:24	
		322	0:26:45:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:29	
		323	0:26:50:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:34	
		324	0:26:55:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:39	
		325	0:27:00:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:44	
		326	0:27:05:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:49	
		327	0:27:10:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:54	
		328	0:27:15:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:03:59	
		329	0:27:20:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:04	
		330	0:27:25:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:09	
		331	0:27:30:000	3268.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:14	
		332	0:27:35:000	3267.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:19	
		333	0:27:40:000	3267.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:24	
		334	0:27:45:000	3267.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:29	
		335	0:27:50:000	3267.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:34	
		336	0:27:55:000	3267.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:39	
		337	0:28:00:000	3267.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:44	
		338	0:28:05:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:49	
		339	0:28:10:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:54	
		340	0:28:15:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:04:59	
		341	0:28:20:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:04	
		342	0:28:25:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:09	
		343	0:28:30:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:14	
		344	0:28:35:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:19	
		345	0:28:40:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:24	
		346	0:28:45:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:29	
		347	0:28:50:000	3267.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:34	
		348	0:28:55:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:39	
		349	0:29:00:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:44	
		350	0:29:05:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:49	
		351	0:29:10:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:54	
		352	0:29:15:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:05:59	
		353	0:29:20:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:04	
		354	0:29:25:000	3267.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:09	
		355	0:29:30:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:14	
		356	0:29:35:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:19	
		357	0:29:40:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:24	
		358	0:29:45:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:29	
		359	0:29:50:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:34	
		360	0:29:55:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:39	
		361	0:30:00:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:44	
		362	0:30:05:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:49	
		363	0:30:10:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:54	
		364	0:30:15:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:06:59	
		365	0:30:20:000	3266.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:04	
		366	0:30:25:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:09	
		367	0:30:30:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:14	
		368	0:30:35:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:19	
		369	0:30:40:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:24	
		370	0:30:45:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:29	
		371	0:30:50:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:34	
		372	0:30:55:000	3266.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:39	
		373	0:31:00:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:44	
		374	0:31:05:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:49	
		375	0:31:10:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:54	
		376	0:31:15:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:07:59	
		377	0:31:20:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:04	
		378	0:31:25:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:09	
		379	0:31:30:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:14	
		380	0:31:35:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:19	
		381	0:31:40:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:24	
		382	0:31:45:000	3266.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:29	
		383	0:31:50:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:34	
		384	0:31:55:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:39	
		385	0:32:00:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:44	
		386	0:32:05:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:49	
		387	0:32:10:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:54	
		388	0:32:15:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:08:59	
		389	0:32:20:000	3266.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:04	
		390	0:32:25:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:09	
		391	0:32:30:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:14	
		392	0:32:35:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:19	
		393	0:32:40:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:24	
		394	0:32:45:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:29	
		395	0:32:50:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:34	
		396	0:32:55:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:39	
		397	0:33:00:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:44	
		398	0:33:05:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:49	
		399	0:33:10:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:54	
		400	0:33:15:000	3265.7	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:09:59	
		401	0:33:20:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:04	
		402	0:33:25:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:09	
		403	0:33:30:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:14	
		404	0:33:35:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:19	
		405	0:33:40:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:24	
		406	0:33:45:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:29	
		407	0:33:50:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:34	
		408	0:33:55:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:39	
		409	0:34:00:000	3265.4	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:44	
		410	0:34:05:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:49	
		411	0:34:10:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:54	
		412	0:34:15:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:10:59	
		413	0:34:20:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:04	
		414	0:34:25:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:09	
		415	0:34:30:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:14	
		416	0:34:35:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:19	
		417	0:34:40:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:24	
		418	0:34:45:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:29	
		419	0:34:50:000	3265.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:34	
		420	0:34:55:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:39	
		421	0:35:00:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:44	
		422	0:35:05:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:49	
		423	0:35:10:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:54	
		424	0:35:15:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:11:59	
		425	0:35:20:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:04	
		426	0:35:25:000	3264.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:09	
		427	0:35:30:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:14	
		428	0:35:35:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:19	
		429	0:35:40:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:24	
		430	0:35:45:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:29	
		431	0:35:50:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:34	
		432	0:35:55:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:39	
		433	0:36:00:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:44	
		434	0:36:05:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:49	
		435	0:36:10:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:54	
		436	0:36:15:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:12:59	
		437	0:36:20:000	3264.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:04	
		438	0:36:25:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:09	
		439	0:36:30:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:14	
		440	0:36:35:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:19	
		441	0:36:40:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:24	
		442	0:36:45:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:29	
		443	0:36:50:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:34	
		444	0:36:55:000	3264.1	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:39	
		445	0:37:00:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:44	
		446	0:37:05:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:49	
		447	0:37:10:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:54	
		448	0:37:15:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:13:59	
		449	0:37:20:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:04	
		450	0:37:25:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:09	
		451	0:37:30:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:14	
		452	0:37:35:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:19	
		453	0:37:40:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:24	
		454	0:37:45:000	3263.8	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:29	
		455	0:37:50:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:34	
		456	0:37:55:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:39	
		457	0:38:00:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:44	
		458	0:38:05:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:49	
		459	0:38:10:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:54	
		460	0:38:15:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:14:59	
		461	0:38:20:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:04	
		462	0:38:25:000	3263.5	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:09	
		463	0:38:30:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:14	
		464	0:38:35:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:19	
		465	0:38:40:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:24	
		466	0:38:45:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:29	
		467	0:38:50:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:34	
		468	0:38:55:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:39	
		469	0:39:00:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:44	
		470	0:39:05:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:49	
		471	0:39:10:000	3263.2	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:54	
		472	0:39:15:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:15:59	
		473	0:39:20:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:04	
		474	0:39:25:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:09	
		475	0:39:30:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:14	
		476	0:39:35:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:19	
		477	0:39:40:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:24	
		478	0:39:45:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:29	
		479	0:39:50:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:34	
		480	0:39:55:000	3262.9	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:39	
		481	0:40:00:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:44	
		482	0:40:05:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:49	
		483	0:40:10:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:54	
		484	0:40:15:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:16:59	
		485	0:40:20:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:04	
		486	0:40:25:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:09	
		487	0:40:30:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:14	
		488	0:40:35:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:19	
		489	0:40:40:000	3262.6	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:24	
		490	0:40:45:000	3262.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:29	
		491	0:40:50:000	3262.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:34	
		492	0:40:55:000	3262.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:39	
		493	0:41:00:000	3262.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:44	
		494	0:41:05:000	3262.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:49	
		495	0:41:10:000	3262.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:54	
		496	0:41:15:000	3262.3	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:17:59	
		497	0:41:20:000	3262.0	0.000	0.0	0.000	0.000	0.000	0.0	2019-09-09 17:18:04	
