time/s	Ewe/V	<I>/mA	cycle number	
2.544351217100541E+005	2.4286337E+000	-1.564417777641083E-002	4.000000000000000E+000
2.544551203131834E+005	2.4276390E+000	-1.576616952318741E-002	4.000000000000000E+000
2.544751213163119E+005	2.4266546E+000	-1.588550466278910E-002	4.000000000000000E+000
2.544951221194416E+005	2.4256918E+000	-1.600635956617646E-002	4.000000000000000E+000
2.545151207225714E+005	2.4246435E+000	-1.614598939375585E-002	4.000000000000000E+000
2.545351193256998E+005	2.4236634E+000	-1.627038196980579E-002	4.000000000000000E+000
2.545551202288289E+005	2.4226713E+000	-1.638884844856820E-002	4.000000000000000E+000
2.545751211319589E+005	2.4215934E+000	-1.651893328176568E-002	4.000000000000000E+000
2.545951175350863E+005	2.4206161E+000	-1.664814932628726E-002	4.000000000000000E+000
2.546151139382138E+005	2.4196784E+000	-1.677350848643752E-002	4.000000000000000E+000
2.546351125413431E+005	2.4186556E+000	-1.687809928982303E-002	4.000000000000000E+000
2.546551133444728E+005	2.4176702E+000	-1.701263464413494E-002	4.000000000000000E+000
2.546751143476018E+005	2.4166875E+000	-1.715717645672615E-002	4.000000000000000E+000
2.546951129507306E+005	2.4156806E+000	-1.730226973608889E-002	4.000000000000000E+000
2.547151113538605E+005	2.4147108E+000	-1.743787971857436E-002	4.000000000000000E+000
2.547351099569898E+005	2.4136426E+000	-1.758093063240207E-002	4.000000000000000E+000
2.547551109601186E+005	2.4126222E+000	-1.770113518185584E-002	4.000000000000000E+000
2.547751119632481E+005	2.4116607E+000	-1.783947049151358E-002	4.000000000000000E+000
2.547951081663778E+005	2.4106259E+000	-1.798286715097019E-002	4.000000000000000E+000
2.548151045695073E+005	2.4096129E+000	-1.811260174670601E-002	4.000000000000000E+000
2.548351031726357E+005	2.4086211E+000	-1.826521070201292E-002	4.000000000000000E+000
2.548551040757648E+005	2.4076345E+000	-1.840124103661397E-002	4.000000000000000E+000
2.548751049788953E+005	2.4066539E+000	-1.853180055522446E-002	4.000000000000000E+000
2.548951035820236E+005	2.4056630E+000	-1.863883038865446E-002	4.000000000000000E+000
2.549151021851520E+005	2.4046669E+000	-1.879717825855376E-002	4.000000000000000E+000
2.549351006882805E+005	2.4036396E+000	-1.895682111041813E-002	4.000000000000000E+000
2.549551015914106E+005	2.4026635E+000	-1.910918034628421E-002	4.000000000000000E+000
2.549751025945400E+005	2.4016407E+000	-1.925091617688938E-002	4.000000000000000E+000
2.549950989976674E+005	2.4006276E+000	-1.939387673626042E-002	4.000000000000000E+000
2.550150952007966E+005	2.3996630E+000	-1.960889430870501E-002	4.000000000000000E+000
2.550350938039258E+005	2.3986139E+000	-1.973853564025124E-002	4.000000000000000E+000
2.550550948070547E+005	2.3976316E+000	-1.986950674901938E-002	4.000000000000000E+000
2.550750958101843E+005	2.3966353E+000	-2.002022209513989E-002	4.000000000000000E+000
2.550950942133135E+005	2.3955817E+000	-2.014733610045105E-002	4.000000000000000E+000
2.551150928164428E+005	2.3946245E+000	-2.030698540913606E-002	4.000000000000000E+000
2.551350938195719E+005	2.3935902E+000	-2.045107476740948E-002	4.000000000000000E+000
2.551550946227013E+005	2.3926437E+000	-2.056235455035740E-002	4.000000000000000E+000
2.551750932258305E+005	2.3915966E+000	-2.073971901673868E-002	4.000000000000000E+000
2.551950896289595E+005	2.3906236E+000	-2.089949666719704E-002	4.000000000000000E+000
2.552150860320879E+005	2.3896053E+000	-2.105877971682307E-002	4.000000000000000E+000
2.552350869352175E+005	2.3885887E+000	-2.121375802058811E-002	4.000000000000000E+000
2.552550878383471E+005	2.3876166E+000	-2.136972477037030E-002	4.000000000000000E+000
2.552750864414754E+005	2.3866324E+000	-2.152543939763318E-002	4.000000000000000E+000
2.552950850446043E+005	2.3855968E+000	-2.168223033036312E-002	4.000000000000000E+000
2.553150834477325E+005	2.3846419E+000	-2.184760384778291E-002	4.000000000000000E+000
2.553350844508624E+005	2.3836341E+000	-2.201191863035712E-002	4.000000000000000E+000
2.553550854539922E+005	2.3826187E+000	-2.217877325057663E-002	4.000000000000000E+000
2.553750838571205E+005	2.3816164E+000	-2.234636269565816E-002	4.000000000000000E+000
2.553950802602489E+005	2.3806570E+000	-2.248632404931367E-002	4.000000000000000E+000
2.554150766633786E+005	2.3796289E+000	-2.263241008836459E-002	4.000000000000000E+000
2.554350776665080E+005	2.3786020E+000	-2.283205057545187E-002	4.000000000000000E+000
2.554550784696371E+005	2.3776255E+000	-2.299025660939974E-002	4.000000000000000E+000
2.554750770727664E+005	2.3766265E+000	-2.316732192584953E-002	4.000000000000000E+000
2.554950756758959E+005	2.3756175E+000	-2.333206897307150E-002	4.000000000000000E+000
2.555150742790257E+005	2.3746352E+000	-2.348815057400433E-002	4.000000000000000E+000
2.555350750821542E+005	2.3736079E+000	-2.366788344572696E-002	4.000000000000000E+000
2.555550760852834E+005	2.3726857E+000	-2.383271368574386E-002	4.000000000000000E+000
2.555750746884134E+005	2.3716080E+000	-2.400238619825262E-002	4.000000000000000E+000
2.555950710915416E+005	2.3706541E+000	-2.417434488099618E-002	4.000000000000000E+000
2.556150672946684E+005	2.3696315E+000	-2.434537760504647E-002	4.000000000000000E+000
2.556350682977987E+005	2.3686256E+000	-2.452075987972635E-002	4.000000000000000E+000
2.556550693009282E+005	2.3676133E+000	-2.465510296960916E-002	4.000000000000000E+000
2.556750678040562E+005	2.3666613E+000	-2.483694201718739E-002	4.000000000000000E+000
2.556950663071848E+005	2.3656209E+000	-2.502994436646836E-002	4.000000000000000E+000
2.557150673103151E+005	2.3646035E+000	-2.522354341828439E-002	4.000000000000000E+000
2.557350659134442E+005	2.3635838E+000	-2.541547655341700E-002	4.000000000000000E+000
2.557550667165727E+005	2.3626299E+000	-2.559240512985263E-002	4.000000000000000E+000
2.557750653197023E+005	2.3615975E+000	-2.577091323137098E-002	4.000000000000000E+000
2.557950617228319E+005	2.3606184E+000	-2.595480857622873E-002	4.000000000000000E+000
2.558150605259615E+005	2.3595767E+000	-2.613863737982779E-002	4.000000000000000E+000
2.558350613290903E+005	2.3585896E+000	-2.632593182302267E-002	4.000000000000000E+000
2.558550599322198E+005	2.3576434E+000	-2.652240730584635E-002	4.000000000000000E+000
2.558750585353496E+005	2.3565950E+000	-2.671256290623879E-002	4.000000000000000E+000
2.558950571384784E+005	2.3555651E+000	-2.689865789449846E-002	4.000000000000000E+000
2.559150579416072E+005	2.3546216E+000	-2.703613415082973E-002	4.000000000000000E+000
2.559350589447373E+005	2.3535998E+000	-2.725234619939675E-002	4.000000000000000E+000
2.559550575478664E+005	2.3526464E+000	-2.745178423070743E-002	4.000000000000000E+000
2.559750559509946E+005	2.3515873E+000	-2.765398316191264E-002	4.000000000000000E+000
2.559950523541220E+005	2.3506601E+000	-2.786065738821253E-002	4.000000000000000E+000
2.560150511572515E+005	2.3495896E+000	-2.806058646023113E-002	4.000000000000000E+000
2.560350521603804E+005	2.3486314E+000	-2.823615126057411E-002	4.000000000000000E+000
2.560550505635084E+005	2.3476660E+000	-2.842359885547369E-002	4.000000000000000E+000
2.560750491666382E+005	2.3466136E+000	-2.864230295255549E-002	4.000000000000000E+000
2.560950477697676E+005	2.3456535E+000	-2.884552463171704E-002	4.000000000000000E+000
2.561150486728962E+005	2.3445446E+000	-2.905263856027385E-002	4.000000000000000E+000
2.561350495760257E+005	2.3435886E+000	-2.925258574346357E-002	4.000000000000000E+000
2.561550481791553E+005	2.3425910E+000	-2.944990877435816E-002	4.000000000000000E+000
2.561750467822845E+005	2.3415740E+000	-2.960428331198556E-002	4.000000000000000E+000
2.561950430854138E+005	2.3406394E+000	-2.982865992234218E-002	4.000000000000000E+000
2.562150417885426E+005	2.3395994E+000	-3.004246050282916E-002	4.000000000000000E+000
2.562350427916730E+005	2.3386447E+000	-3.026298481721501E-002	4.000000000000000E+000
2.562550413948018E+005	2.3376367E+000	-3.046794384939178E-002	4.000000000000000E+000
2.562750397979300E+005	2.3366520E+000	-3.067817261866101E-002	4.000000000000000E+000
2.562950384010589E+005	2.3356612E+000	-3.089240572065555E-002	4.000000000000000E+000
2.563150394041883E+005	2.3346300E+000	-3.110669069111305E-002	4.000000000000000E+000
2.563350404073182E+005	2.3336146E+000	-3.131335674937819E-002	4.000000000000000E+000
2.563550388104469E+005	2.3326774E+000	-3.151750919984385E-002	4.000000000000000E+000
2.563750374135752E+005	2.3316107E+000	-3.174674803050886E-002	4.000000000000000E+000
2.563950362167051E+005	2.3306015E+000	-3.195824258348590E-002	4.000000000000000E+000
2.564150350198324E+005	2.3296094E+000	-3.217226365505355E-002	4.000000000000000E+000
2.564350334229623E+005	2.3286343E+000	-3.234864339397464E-002	4.000000000000000E+000
2.564550320260917E+005	2.3276308E+000	-3.259540587863108E-002	4.000000000000000E+000
2.564750306292209E+005	2.3266356E+000	-3.281785884670588E-002	4.000000000000000E+000
2.564950315323501E+005	2.3256392E+000	-3.304532047892284E-002	4.000000000000000E+000
2.565150324354795E+005	2.3246174E+000	-3.326084061041140E-002	4.000000000000000E+000
2.565350310386087E+005	2.3236170E+000	-3.349043395445586E-002	4.000000000000000E+000
2.565550296417379E+005	2.3226836E+000	-3.372956169270280E-002	4.000000000000000E+000
2.565750280448676E+005	2.3216147E+000	-3.395878432457344E-002	4.000000000000000E+000
2.565950268479954E+005	2.3205950E+000	-3.415438893234851E-002	4.000000000000000E+000
2.566150256511257E+005	2.3196151E+000	-3.439732279042063E-002	4.000000000000000E+000
2.566350242542541E+005	2.3186145E+000	-3.461117711620618E-002	4.000000000000000E+000
2.566550226573828E+005	2.3176532E+000	-3.484517203698589E-002	4.000000000000000E+000
2.566750212605111E+005	2.3165894E+000	-3.503624250752824E-002	4.000000000000000E+000
2.566950222636415E+005	2.3156536E+000	-3.523952026092714E-002	4.000000000000000E+000
2.567150230667708E+005	2.3146253E+000	-3.549267313333665E-002	4.000000000000000E+000
2.567350216698991E+005	2.3135855E+000	-3.572911309241439E-002	4.000000000000000E+000
2.567550202730275E+005	2.3126497E+000	-3.597773990582404E-002	4.000000000000000E+000
2.567750188761565E+005	2.3116016E+000	-3.621823070238661E-002	4.000000000000000E+000
2.567950175792866E+005	2.3106349E+000	-3.645491647046378E-002	4.000000000000000E+000
2.568150162824155E+005	2.3096046E+000	-3.668083638063746E-002	4.000000000000000E+000
2.568350148855447E+005	2.3086607E+000	-3.693404304414893E-002	4.000000000000000E+000
2.568550134886741E+005	2.3076875E+000	-3.716163990012189E-002	4.000000000000000E+000
2.568750118918042E+005	2.3066287E+000	-3.740436606478101E-002	4.000000000000000E+000
2.568950128949326E+005	2.3056037E+000	-3.764588986774009E-002	4.000000000000000E+000
2.569150138980617E+005	2.3046424E+000	-3.789013555224963E-002	4.000000000000000E+000
2.569350124011915E+005	2.3036442E+000	-3.808820144325853E-002	4.000000000000000E+000
2.569550109043210E+005	2.3026457E+000	-3.832633906786276E-002	4.000000000000000E+000
2.569750119074495E+005	2.3016126E+000	-3.859057928976917E-002	4.000000000000000E+000
2.569950107105784E+005	2.3006163E+000	-3.883874575317725E-002	4.000000000000000E+000
2.570150069137062E+005	2.2996550E+000	-3.908155439966157E-002	4.000000000000000E+000
2.570350055168346E+005	2.2986224E+000	-3.933093720131689E-002	4.000000000000000E+000
2.570550041199629E+005	2.2976360E+000	-3.956049918308446E-002	4.000000000000000E+000
2.570750051230933E+005	2.2966003E+000	-3.978839147986413E-002	4.000000000000000E+000
2.570950059262225E+005	2.2956297E+000	-4.005924981871226E-002	4.000000000000000E+000
2.571150045293509E+005	2.2946844E+000	-4.030025655133063E-002	4.000000000000000E+000
2.571350031324800E+005	2.2936373E+000	-4.055887463557054E-002	4.000000000000000E+000
2.571550017356097E+005	2.2926359E+000	-4.079795793242458E-002	4.000000000000000E+000
2.571750025387388E+005	2.2916319E+000	-4.106496678199148E-002	4.000000000000000E+000
2.571950013418680E+005	2.2906463E+000	-4.126624335997658E-002	4.000000000000000E+000
2.572149977449977E+005	2.2896523E+000	-4.151948809737260E-002	4.000000000000000E+000
2.572349963481277E+005	2.2886643E+000	-4.179077933169059E-002	4.000000000000000E+000
2.572549947512564E+005	2.2876470E+000	-4.204450978154173E-002	4.000000000000000E+000
2.572749957543849E+005	2.2866497E+000	-4.229406886565856E-002	4.000000000000000E+000
2.572949967575152E+005	2.2856407E+000	-4.257415026922839E-002	4.000000000000000E+000
2.573149951606444E+005	2.2846127E+000	-4.284215302549790E-002	4.000000000000000E+000
2.573349937637728E+005	2.2835941E+000	-4.307751969843132E-002	4.000000000000000E+000
2.573549923669011E+005	2.2826562E+000	-4.335281605129054E-002	4.000000000000000E+000
2.573749932700312E+005	2.2815835E+000	-4.361601681554683E-002	4.000000000000000E+000
2.573949919731598E+005	2.2805889E+000	-4.389323787135413E-002	4.000000000000000E+000
2.574149883762868E+005	2.2796707E+000	-4.416641117192444E-002	4.000000000000000E+000
2.574349869794166E+005	2.2786605E+000	-4.442277425654173E-002	4.000000000000000E+000
2.574549855825460E+005	2.2776589E+000	-4.463349251828014E-002	4.000000000000000E+000
2.574749863856747E+005	2.2766562E+000	-4.493515791194824E-002	4.000000000000000E+000
2.574949873888041E+005	2.2756577E+000	-4.520907464227863E-002	4.000000000000000E+000
2.575149859919337E+005	2.2746322E+000	-4.549762619934282E-002	4.000000000000000E+000
2.575349843950630E+005	2.2736392E+000	-4.578314666921751E-002	4.000000000000000E+000
