time/s	Ewe/V	x	Q discharge/mA.h	Q charge/mA.h	
3,480507355318335E+004	3,8102546E+000	3,796581158483371E-001	0,000000000000000E+000	1,308063024596106E+000
3,481507355320198E+004	3,8107510E+000	3,794728825288373E-001	0,000000000000000E+000	1,308453610592383E+000
3,482507355322060E+004	3,8109610E+000	3,792876472930444E-001	0,000000000000000E+000	1,308844200629223E+000
3,483507355323923E+004	3,8112092E+000	3,791024106520002E-001	0,000000000000000E+000	1,309234793629452E+000
3,484507355325785E+004	3,8114574E+000	3,789171771027771E-001	0,000000000000000E+000	1,309625380110351E+000
3,485507355327648E+004	3,8116672E+000	3,787319419597766E-001	0,000000000000000E+000	1,310015969951937E+000
3,486507355329511E+004	3,8117247E+000	3,785467070522914E-001	0,000000000000000E+000	1,310406559296592E+000
3,487507355331373E+004	3,8120873E+000	3,783614757678427E-001	0,000000000000000E+000	1,310797141001671E+000
3,488507355333236E+004	3,8125074E+000	3,781762424670888E-001	0,000000000000000E+000	1,311187726958492E+000
3,489507355335099E+004	3,8127556E+000	3,779910049476360E-001	0,000000000000000E+000	1,311578321810893E+000
3,490507355336961E+004	3,8128700E+000	3,778057694820682E-001	0,000000000000000E+000	1,311968912332338E+000
3,491507355338824E+004	3,8130991E+000	3,776205381665382E-001	0,000000000000000E+000	1,312359494102871E+000
3,492507355340687E+004	3,8132710E+000	3,774353078633067E-001	0,000000000000000E+000	1,312750073739134E+000
3,493507355342549E+004	3,8134811E+000	3,772500797507292E-001	0,000000000000000E+000	1,313140648756082E+000
3,494507355344412E+004	3,8137293E+000	3,770648501480821E-001	0,000000000000000E+000	1,313531226915075E+000
3,495507355346275E+004	3,8140347E+000	3,768796208196188E-001	0,000000000000000E+000	1,313921804495565E+000
3,496507355348137E+004	3,8143020E+000	3,766943891266458E-001	0,000000000000000E+000	1,314312387062082E+000
3,497507355350000E+004	3,8149319E+000	3,765091554723672E-001	0,000000000000000E+000	1,314702973764174E+000
3,498507355351863E+004	3,8153138E+000	3,763239253507845E-001	0,000000000000000E+000	1,315093553017518E+000
3,499507355353725E+004	3,8155429E+000	3,761386924427724E-001	0,000000000000000E+000	1,315484138146218E+000
3,500507355355588E+004	3,8157530E+000	3,759534596699647E-001	0,000000000000000E+000	1,315874722989361E+000
3,501507355357450E+004	3,8160203E+000	3,757682277167043E-001	0,000000000000000E+000	1,316265306104520E+000
3,502507355359313E+004	3,8164210E+000	3,755829953207005E-001	0,000000000000000E+000	1,316655890153359E+000
3,503507355361176E+004	3,8165739E+000	3,753977621316625E-001	0,000000000000000E+000	1,317046475874286E+000
3,504507355363038E+004	3,8168030E+000	3,752125327427671E-001	0,000000000000000E+000	1,317437053582299E+000
3,505507355364901E+004	3,8172038E+000	3,750273032044252E-001	0,000000000000000E+000	1,317827631605829E+000
3,506507355366764E+004	3,8172994E+000	3,748420755087132E-001	0,000000000000000E+000	1,318218205743992E+000
3,507507355368626E+004	3,8175094E+000	3,746568477747295E-001	0,000000000000000E+000	1,318608779962458E+000
3,508507355370489E+004	3,8175857E+000	3,744716178285027E-001	0,000000000000000E+000	1,318999358845801E+000
3,509507355372352E+004	3,8179293E+000	3,742863905878928E-001	0,000000000000000E+000	1,319389932024323E+000
3,510507355374214E+004	3,8182921E+000	3,741011627179801E-001	0,000000000000000E+000	1,319780506529604E+000
3,511507355376077E+004	3,8184447E+000	3,739159372009856E-001	0,000000000000000E+000	1,320171076073410E+000
3,512507355377940E+004	3,8186548E+000	3,737307108186177E-001	0,000000000000000E+000	1,320561647442273E+000
3,513507355379802E+004	3,8188076E+000	3,735454802819801E-001	0,000000000000000E+000	1,320952227570988E+000
3,514507355381665E+004	3,8190176E+000	3,733602501002170E-001	0,000000000000000E+000	1,321342806950672E+000
3,515507355383527E+004	3,8192658E+000	3,731750189035418E-001	0,000000000000000E+000	1,321733388470677E+000
3,516507355385390E+004	3,8196857E+000	3,729897884049765E-001	0,000000000000000E+000	1,322123968519179E+000
3,517507355387253E+004	3,8196857E+000	3,728045550656388E-001	0,000000000000000E+000	1,322514554557067E+000
3,518507355389115E+004	3,8199530E+000	3,726193210843124E-001	0,000000000000000E+000	1,322905141948648E+000
3,519507355390978E+004	3,8199530E+000	3,724340884113851E-001	0,000000000000000E+000	1,323295726581773E+000
3,520507355392841E+004	3,8201439E+000	3,722488564861493E-001	0,000000000000000E+000	1,323686309637850E+000
3,521507355394703E+004	3,8205259E+000	3,720636254874811E-001	0,000000000000000E+000	1,324076890740147E+000
3,522507355396566E+004	3,8208694E+000	3,718783970003104E-001	0,000000000000000E+000	1,324467466547206E+000
3,523507355398429E+004	3,8208694E+000	3,716931702613849E-001	0,000000000000000E+000	1,324858038667893E+000
3,524507355400291E+004	3,8210795E+000	3,715079433845486E-001	0,000000000000000E+000	1,325248611079141E+000
3,525507355402154E+004	3,8213849E+000	3,713227148445207E-001	0,000000000000000E+000	1,325639186997672E+000
3,526507355404017E+004	3,8214612E+000	3,711374882143214E-001	0,000000000000000E+000	1,326029758888936E+000
3,527507355405879E+004	3,8217478E+000	3,709522606143897E-001	0,000000000000000E+000	1,326420332824954E+000
3,528507355407742E+004	3,8218622E+000	3,707670323041418E-001	0,000000000000000E+000	1,326810908258664E+000
3,529507355409605E+004	3,8221295E+000	3,705818050730407E-001	0,000000000000000E+000	1,327201481416955E+000
3,530507355411467E+004	3,8223968E+000	3,703965777585035E-001	0,000000000000000E+000	1,327592054751001E+000
3,531507355413330E+004	3,8226831E+000	3,702113486905251E-001	0,000000000000000E+000	1,327982631782265E+000
3,532507355415192E+004	3,8231604E+000	3,700261186818791E-001	0,000000000000000E+000	1,328373210797080E+000
3,533507355417055E+004	3,8235424E+000	3,698408921794354E-001	0,000000000000000E+000	1,328763782418649E+000
3,534507355418918E+004	3,8235233E+000	3,696556685529341E-001	0,000000000000000E+000	1,329154347976253E+000
3,535507355420780E+004	3,8240960E+000	3,694704461875951E-001	0,000000000000000E+000	1,329544910874563E+000
3,536507355422643E+004	3,8240960E+000	3,692852218144413E-001	0,000000000000000E+000	1,329935478006330E+000
3,537507355424506E+004	3,8244779E+000	3,690999978889705E-001	0,000000000000000E+000	1,330326044194198E+000
3,538507355426368E+004	3,8246877E+000	3,689147745607326E-001	0,000000000000000E+000	1,330716609122943E+000
3,539507355428231E+004	3,8247833E+000	3,687295485519897E-001	0,000000000000000E+000	1,331107179703738E+000
3,540507355430094E+004	3,8251650E+000	3,685443288251665E-001	0,000000000000000E+000	1,331497737038249E+000
3,541507355431956E+004	3,8251460E+000	3,683591057222582E-001	0,000000000000000E+000	1,331888301491405E+000
3,542507355433819E+004	3,8253942E+000	3,681738819631862E-001	0,000000000000000E+000	1,332278867328647E+000
3,543507355435682E+004	3,8258142E+000	3,679886598415315E-001	0,000000000000000E+000	1,332669429712944E+000
3,544507355437544E+004	3,8259287E+000	3,678034356117519E-001	0,000000000000000E+000	1,333059996542570E+000
3,545507355439407E+004	3,8260243E+000	3,676182120263667E-001	0,000000000000000E+000	1,333450562013415E+000
3,546507355441269E+004	3,8264251E+000	3,674329873258758E-001	0,000000000000000E+000	1,333841129835568E+000
3,547507355443132E+004	3,8266351E+000	3,672477653293544E-001	0,000000000000000E+000	1,334231691955925E+000
3,548507355444995E+004	3,8267307E+000	3,670625418748872E-001	0,000000000000000E+000	1,334622257150706E+000
3,549507355446857E+004	3,8269789E+000	3,668773178644013E-001	0,000000000000000E+000	1,335012823518173E+000
3,550507355448720E+004	3,8270934E+000	3,666920946017096E-001	0,000000000000000E+000	1,335403388308222E+000
3,551507355450583E+004	3,8272653E+000	3,665068702497027E-001	0,000000000000000E+000	1,335793955395422E+000
3,552507355452445E+004	3,8274179E+000	3,663216467168671E-001	0,000000000000000E+000	1,336184520755392E+000
3,553507355454308E+004	3,8276660E+000	3,661364205686323E-001	0,000000000000000E+000	1,336575091630341E+000
3,554507355456171E+004	3,8278761E+000	3,659511988708542E-001	0,000000000000000E+000	1,336965653120881E+000
3,555507355458033E+004	3,8283343E+000	3,657659799765360E-001	0,000000000000000E+000	1,337356208699946E+000
3,556507355459896E+004	3,8284488E+000	3,655807576427636E-001	0,000000000000000E+000	1,337746771531750E+000
3,557507355461759E+004	3,8286397E+000	3,653955325402796E-001	0,000000000000000E+000	1,338137340201699E+000
3,558507355463621E+004	3,8287160E+000	3,652103079289292E-001	0,000000000000000E+000	1,338527907836071E+000
3,559507355465484E+004	3,8289452E+000	3,650250819339237E-001	0,000000000000000E+000	1,338918478387591E+000
3,560507355467347E+004	3,8290598E+000	3,648398561227915E-001	0,000000000000000E+000	1,339309048551453E+000
3,561507355469209E+004	3,8293080E+000	3,646546319873899E-001	0,000000000000000E+000	1,339699615181833E+000
3,562507355471072E+004	3,8294606E+000	3,644694058792469E-001	0,000000000000000E+000	1,340090185971975E+000
3,563507355472934E+004	3,8296134E+000	3,642841815299231E-001	0,000000000000000E+000	1,340480753053071E+000
3,564507355474797E+004	3,8296707E+000	3,640989578301096E-001	0,000000000000000E+000	1,340871318764958E+000
3,565507355476660E+004	3,8299379E+000	3,639137323487771E-001	0,000000000000000E+000	1,341261888233256E+000
3,566507355478522E+004	3,8301671E+000	3,637285054115933E-001	0,000000000000000E+000	1,341652460771770E+000
3,567507355480385E+004	3,8303008E+000	3,635432796175394E-001	0,000000000000000E+000	1,342043030899641E+000
3,568507355482248E+004	3,8302817E+000	3,633580555118590E-001	0,000000000000000E+000	1,342433597467515E+000
3,569507355484110E+004	3,8304343E+000	3,631728323298983E-001	0,000000000000000E+000	1,342824162087626E+000
3,570507355485973E+004	3,8305109E+000	3,629876091964873E-001	0,000000000000000E+000	1,343214726605114E+000
3,571507355487836E+004	3,8305681E+000	3,628023808992373E-001	0,000000000000000E+000	1,343605302011405E+000
3,572507355489698E+004	3,8307781E+000	3,626171562920175E-001	0,000000000000000E+000	1,343995869636671E+000
3,573507355491561E+004	3,8309116E+000	3,624319338781561E-001	0,000000000000000E+000	1,344386432636898E+000
3,574507355493424E+004	3,8311598E+000	3,622467113833771E-001	0,000000000000000E+000	1,344776995808205E+000
3,575507355495286E+004	3,8312554E+000	3,620614855821062E-001	0,000000000000000E+000	1,345167565951511E+000
3,576507355497149E+004	3,8312745E+000	3,618762603171307E-001	0,000000000000000E+000	1,345558134963633E+000
3,577507355499011E+004	3,8313699E+000	3,616910346531700E-001	0,000000000000000E+000	1,345948704817251E+000
3,578507355500874E+004	3,8320191E+000	3,615058101683860E-001	0,000000000000000E+000	1,346339272184300E+000
3,579507355502737E+004	3,8320763E+000	3,613205831677016E-001	0,000000000000000E+000	1,346729844856704E+000
3,580507355504599E+004	3,8323054E+000	3,611353543295873E-001	0,000000000000000E+000	1,347120421403399E+000
3,581507355506462E+004	3,8325155E+000	3,609501269489358E-001	0,000000000000000E+000	1,347510994876677E+000
3,582507355508325E+004	3,8323817E+000	3,607649001723396E-001	0,000000000000000E+000	1,347901567076331E+000
3,583507355510187E+004	3,8326299E+000	3,605796744135379E-001	0,000000000000000E+000	1,348292137130144E+000
3,584507355512050E+004	3,8324771E+000	3,603944470159258E-001	0,000000000000000E+000	1,348682710639125E+000
3,585507355513913E+004	3,8327446E+000	3,602092165841442E-001	0,000000000000000E+000	1,349073290546451E+000
3,586507355515775E+004	3,8327062E+000	3,600239893299232E-001	0,000000000000000E+000	1,349463863753249E+000
3,587507355517638E+004	3,8329735E+000	3,598387645440689E-001	0,000000000000000E+000	1,349854431755096E+000
3,588507355519501E+004	3,8329544E+000	3,596535395850463E-001	0,000000000000000E+000	1,350245000122336E+000
3,589507355521363E+004	3,8330500E+000	3,594683148776424E-001	0,000000000000000E+000	1,350635567958972E+000
3,590507355523226E+004	3,8333745E+000	3,592830907140002E-001	0,000000000000000E+000	1,351026134649238E+000
3,591507355525089E+004	3,8333364E+000	3,590978662964810E-001	0,000000000000000E+000	1,351416701874698E+000
3,592507355526951E+004	3,8332982E+000	3,589126469052769E-001	0,000000000000000E+000	1,351807258501723E+000
3,593507355528814E+004	3,8333554E+000	3,587274283090447E-001	0,000000000000000E+000	1,352197813452277E+000
3,594507355530676E+004	3,8335655E+000	3,585422087595820E-001	0,000000000000000E+000	1,352588370412617E+000
3,595507355532539E+004	3,8336990E+000	3,583569827028897E-001	0,000000000000000E+000	1,352978941094181E+000
3,596507355534402E+004	3,8337755E+000	3,581717561868121E-001	0,000000000000000E+000	1,353369512744959E+000
3,597507355536264E+004	3,8340619E+000	3,579865279505257E-001	0,000000000000000E+000	1,353760088022495E+000
3,598507355538127E+004	3,8341954E+000	3,578012984302609E-001	0,000000000000000E+000	1,354150666007331E+000
3,599507355539990E+004	3,8342338E+000	3,576160687909419E-001	0,000000000000000E+000	1,354541244243423E+000
3,600507355541852E+004	3,8343101E+000	3,574308406280304E-001	0,000000000000000E+000	1,354931819366119E+000
3,601507355543715E+004	3,8343673E+000	3,572456079475091E-001	0,000000000000000E+000	1,355322404015072E+000
3,602507355545578E+004	3,8342719E+000	3,570603766439467E-001	0,000000000000000E+000	1,355712985760502E+000
3,603507355547440E+004	3,8344054E+000	3,568751456273728E-001	0,000000000000000E+000	1,356103566900643E+000
3,604507355549303E+004	3,8343863E+000	3,566899156266469E-001	0,000000000000000E+000	1,356494145898782E+000
3,605507355551166E+004	3,8343101E+000	3,565046869266039E-001	0,000000000000000E+000	1,356884722154381E+000
3,606507355553028E+004	3,8344245E+000	3,563194585525918E-001	0,000000000000000E+000	1,357275297722309E+000
3,607507355554891E+004	3,8345010E+000	3,561342284644831E-001	0,000000000000000E+000	1,357665876905009E+000
3,608507355556753E+004	3,8344626E+000	3,559490028511482E-001	0,000000000000000E+000	1,358056446651976E+000
3,609507355558616E+004	3,8347108E+000	3,557637762674111E-001	0,000000000000000E+000	1,358447018445099E+000
3,610507355560479E+004	3,8347108E+000	3,555785537719551E-001	0,000000000000000E+000	1,358837581617876E+000
3,611507355562341E+004	3,8348446E+000	3,553933313700650E-001	0,000000000000000E+000	1,359228144593130E+000
3,612507355564204E+004	3,8351691E+000	3,552081074486350E-001	0,000000000000000E+000	1,359618710772464E+000
3,613507355566067E+004	3,8350356E+000	3,550228817099570E-001	0,000000000000000E+000	1,360009280783555E+000
3,614507355567929E+004	3,8350737E+000	3,548376534652215E-001	0,000000000000000E+000	1,360399856079361E+000
3,615507355569792E+004	3,8349209E+000	3,546524247675757E-001	0,000000000000000E+000	1,360790432329768E+000
3,616507355571655E+004	3,8349781E+000	3,544671946519531E-001	0,000000000000000E+000	1,361181011570391E+000
3,617507355573517E+004	3,8351500E+000	3,542819653967160E-001	0,000000000000000E+000	1,361571588996716E+000
3,618507355575380E+004	3,8352647E+000	3,540967355212726E-001	0,000000000000000E+000	1,361962167730567E+000
3,619507355577243E+004	3,8351119E+000	3,539115054283010E-001	0,000000000000000E+000	1,362352746923442E+000
3,620507355579105E+004	3,8353791E+000	3,537262798718094E-001	0,000000000000000E+000	1,362743316550540E+000
3,621507355580968E+004	3,8352838E+000	3,535410520593976E-001	0,000000000000000E+000	1,363133890934254E+000
3,622507355582831E+004	3,8353601E+000	3,533558258377223E-001	0,000000000000000E+000	1,363524461963634E+000
3,623507355584693E+004	3,8355510E+000	3,531705980542490E-001	0,000000000000000E+000	1,363915036286641E+000
3,624507355586556E+004	3,8357801E+000	3,529853691938220E-001	0,000000000000000E+000	1,364305612880626E+000
3,625507355588418E+004	3,8359902E+000	3,528001426702276E-001	0,000000000000000E+000	1,364696184546845E+000
3,626507355590281E+004	3,8359902E+000	3,526149150631087E-001	0,000000000000000E+000	1,365086758498114E+000
3,627507355592144E+004	3,8358755E+000	3,524296902128758E-001	0,000000000000000E+000	1,365477326636215E+000
3,628507355594006E+004	3,8359327E+000	3,522444677294923E-001	0,000000000000000E+000	1,365867889783523E+000
3,629507355595869E+004	3,8359709E+000	3,520592429920876E-001	0,000000000000000E+000	1,366258457683532E+000
3,630507355597732E+004	3,8359137E+000	3,518740214423557E-001	0,000000000000000E+000	1,366649018861771E+000
3,631507355599594E+004	3,8361237E+000	3,516887996839461E-001	0,000000000000000E+000	1,367039580479992E+000
3,632507355601457E+004	3,8361046E+000	3,515035779368010E-001	0,000000000000000E+000	1,367430142074346E+000
3,633507355603320E+004	3,8360856E+000	3,513183551950452E-001	0,000000000000000E+000	1,367820705766070E+000
3,634507355605182E+004	3,8358946E+000	3,511331303436891E-001	0,000000000000000E+000	1,368211273906380E+000
3,635507355607045E+004	3,8360474E+000	3,509479045447315E-001	0,000000000000000E+000	1,368601844044706E+000
3,636507355608908E+004	3,8360283E+000	3,507626798593066E-001	0,000000000000000E+000	1,368992411835013E+000
3,637507355610770E+004	3,8361809E+000	3,505774556177263E-001	0,000000000000000E+000	1,369382978689131E+000
3,638507355612633E+004	3,8362000E+000	3,503922330194818E-001	0,000000000000000E+000	1,369773542078429E+000
3,639507355614495E+004	3,8360665E+000	3,502070065556195E-001	0,000000000000000E+000	1,370164113618789E+000
3,640507355616358E+004	3,8359327E+000	3,500217806425103E-001	0,000000000000000E+000	1,370554683997764E+000
3,641507355618221E+004	3,8361046E+000	3,498365564857119E-001	0,000000000000000E+000	1,370945250673478E+000
3,642507355620083E+004	3,8359902E+000	3,496513332045524E-001	0,000000000000000E+000	1,371335815502452E+000
3,643507355621946E+004	3,8360093E+000	3,494661076695796E-001	0,000000000000000E+000	1,371726385083995E+000
3,644507355623809E+004	3,8359518E+000	3,492808833015931E-001	0,000000000000000E+000	1,372116952205001E+000
3,645507355625671E+004	3,8357992E+000	3,490956590471603E-001	0,000000000000000E+000	1,372507519086412E+000
3,646507355627534E+004	3,8357420E+000	3,489104347435354E-001	0,000000000000000E+000	1,372898086071836E+000
3,647507355629397E+004	3,8358564E+000	3,487252146458842E-001	0,000000000000000E+000	1,373288644188401E+000
3,648507355631259E+004	3,8359327E+000	3,485399933613439E-001	0,000000000000000E+000	1,373679204807432E+000
3,649507355633122E+004	3,8361428E+000	3,483547726523041E-001	0,000000000000000E+000	1,374069764213167E+000
3,650507355634985E+004	3,8362384E+000	3,481695507264955E-001	0,000000000000000E+000	1,374460326184620E+000
3,651507355636847E+004	3,8361428E+000	3,479843289292758E-001	0,000000000000000E+000	1,374850887885039E+000
3,652507355638710E+004	3,8362765E+000	3,477991080988747E-001	0,000000000000000E+000	1,375241447546821E+000
3,653507355640573E+004	3,8361619E+000	3,476138857104681E-001	0,000000000000000E+000	1,375632010493755E+000
3,654507355642435E+004	3,8366582E+000	3,474286612282045E-001	0,000000000000000E+000	1,376022577855523E+000
3,655507355644298E+004	3,8365629E+000	3,472434338310966E-001	0,000000000000000E+000	1,376413151363614E+000
3,656507355646160E+004	3,8365819E+000	3,470582057663624E-001	0,000000000000000E+000	1,376803726279517E+000
3,657507355648023E+004	3,8367729E+000	3,468729817381173E-001	0,000000000000000E+000	1,377194292684144E+000
3,658507355649886E+004	3,8365247E+000	3,466877567457128E-001	0,000000000000000E+000	1,377584861121752E+000
3,659507355651748E+004	3,8365629E+000	3,465025325075625E-001	0,000000000000000E+000	1,377975427969013E+000
3,660507355653611E+004	3,8367920E+000	3,463173074067729E-001	0,000000000000000E+000	1,378365996635223E+000
3,661507355655474E+004	3,8367538E+000	3,461320805531534E-001	0,000000000000000E+000	1,378756568997384E+000
3,662507355657336E+004	3,8366010E+000	3,459468537401254E-001	0,000000000000000E+000	1,379147141274119E+000
3,663507355659199E+004	3,8366201E+000	3,457616263710349E-001	0,000000000000000E+000	1,379537714722976E+000
3,664507355661062E+004	3,8367155E+000	3,455764001876318E-001	0,000000000000000E+000	1,379928285672196E+000
3,665507355662924E+004	3,8366773E+000	3,453911751118693E-001	0,000000000000000E+000	1,380318854285485E+000
3,666507355664787E+004	3,8367348E+000	3,452059483431444E-001	0,000000000000000E+000	1,380709426468391E+000
3,667507355666650E+004	3,8367729E+000	3,450207217698276E-001	0,000000000000000E+000	1,381099998239362E+000
3,668507355668512E+004	3,8368301E+000	3,448354930569389E-001	0,000000000000000E+000	1,381490574521775E+000
3,669507355670375E+004	3,8368301E+000	3,446502666047604E-001	0,000000000000000E+000	1,381881146037355E+000
3,670507355672237E+004	3,8367348E+000	3,444650380101281E-001	0,000000000000000E+000	1,382271722070683E+000
3,671507355674100E+004	3,8367729E+000	3,442798112078311E-001	0,000000000000000E+000	1,382662294324728E+000
3,672507355675963E+004	3,8368301E+000	3,440945843291590E-001	0,000000000000000E+000	1,383052866739656E+000
3,673507355677825E+004	3,8368683E+000	3,439093575042986E-001	0,000000000000000E+000	1,383443439041621E+000
3,674507355679688E+004	3,8368874E+000	3,437241287839346E-001	0,000000000000000E+000	1,383834015340111E+000
3,675507355681551E+004	3,8369064E+000	3,435388984780268E-001	0,000000000000000E+000	1,384224594981746E+000
3,676507355683413E+004	3,8370020E+000	3,433536672224663E-001	0,000000000000000E+000	1,384615176626288E+000
3,677507355685276E+004	3,8367729E+000	3,431684374084051E-001	0,000000000000000E+000	1,385005755230976E+000
3,678507355687139E+004	3,8367920E+000	3,429832095484880E-001	0,000000000000000E+000	1,385396329714989E+000
3,679507355689001E+004	3,8367920E+000	3,427979797668295E-001	0,000000000000000E+000	1,385786908251244E+000
3,680507355690864E+004	3,8368492E+000	3,426127509829084E-001	0,000000000000000E+000	1,386177484683656E+000
3,681507355692727E+004	3,8370211E+000	3,424275214000036E-001	0,000000000000000E+000	1,386568062800976E+000
3,682507355694589E+004	3,8370402E+000	3,422422902324692E-001	0,000000000000000E+000	1,386958644259733E+000
3,683507355696452E+004	3,8370974E+000	3,420570625905481E-001	0,000000000000000E+000	1,387349218284132E+000
3,684507355698315E+004	3,8370974E+000	3,418718391360605E-001	0,000000000000000E+000	1,387739783479331E+000
3,685507355700177E+004	3,8370020E+000	3,416866138878551E-001	0,000000000000000E+000	1,388130352456042E+000
3,686507355702040E+004	3,8370783E+000	3,415013893606593E-001	0,000000000000000E+000	1,388520919912957E+000
3,687507355703902E+004	3,8371165E+000	3,413161604175484E-001	0,000000000000000E+000	1,388911496680961E+000
3,688507355705765E+004	3,8369827E+000	3,411309306787186E-001	0,000000000000000E+000	1,389302075126409E+000
3,689507355707628E+004	3,8370402E+000	3,409456979968786E-001	0,000000000000000E+000	1,389692659778287E+000
3,690507355709490E+004	3,8369255E+000	3,407604671577739E-001	0,000000000000000E+000	1,390083240544376E+000
3,691507355711353E+004	3,8369827E+000	3,405752405014688E-001	0,000000000000000E+000	1,390473812490486E+000
3,692507355713216E+004	3,8368874E+000	3,403900192437777E-001	0,000000000000000E+000	1,390864373053184E+000
3,693507355715078E+004	3,8369827E+000	3,402047976545629E-001	0,000000000000000E+000	1,391254934314791E+000
3,694507355716941E+004	3,8369637E+000	3,400195727611052E-001	0,000000000000000E+000	1,391645502543742E+000
3,695507355718804E+004	3,8370593E+000	3,398343460031905E-001	0,000000000000000E+000	1,392036074704135E+000
3,696507355720666E+004	3,8369827E+000	3,396491201427011E-001	0,000000000000000E+000	1,392426644972170E+000
3,697507355722529E+004	3,8369827E+000	3,394638950616464E-001	0,000000000000000E+000	1,392817213596835E+000
3,698507355724392E+004	3,8369827E+000	3,392786700657382E-001	0,000000000000000E+000	1,393207782042030E+000
3,699507355726254E+004	3,8369637E+000	3,390934547617284E-001	0,000000000000000E+000	1,393598330050576E+000
3,700507355728117E+004	3,8372502E+000	3,389082356644165E-001	0,000000000000000E+000	1,393988886057861E+000
3,701507355729979E+004	3,8373837E+000	3,387230109656922E-001	0,000000000000000E+000	1,394379453876107E+000
3,702507355731842E+004	3,8375556E+000	3,385377832677586E-001	0,000000000000000E+000	1,394770028018337E+000
3,703507355733705E+004	3,8374984E+000	3,383525594480699E-001	0,000000000000000E+000	1,395160593982814E+000
3,704507355735567E+004	3,8376701E+000	3,381673355908094E-001	0,000000000000000E+000	1,395551160026522E+000
3,705507355737430E+004	3,8376129E+000	3,379821138939264E-001	0,000000000000000E+000	1,395941721515145E+000
3,706507355739293E+004	3,8377657E+000	3,377968932668661E-001	0,000000000000000E+000	1,396332280747709E+000
3,707507355741155E+004	3,8378038E+000	3,376116728202619E-001	0,000000000000000E+000	1,396722839599693E+000
3,708507355743018E+004	3,8379374E+000	3,374264510205802E-001	0,000000000000000E+000	1,397113401305516E+000
3,709507355744881E+004	3,8382237E+000	3,372412266972238E-001	0,000000000000000E+000	1,397503968332494E+000
3,710507355746743E+004	3,8380139E+000	3,370560025213769E-001	0,000000000000000E+000	1,397894535048274E+000
3,711507355748606E+004	3,8378038E+000	3,368707815834237E-001	0,000000000000000E+000	1,398285094936451E+000
3,712507355750469E+004	3,8376892E+000	3,366855601271652E-001	0,000000000000000E+000	1,398675655917468E+000
3,713507355752331E+004	3,8377273E+000	3,365003413356375E-001	0,000000000000000E+000	1,399066211279532E+000
3,714507355754194E+004	3,8375556E+000	3,363151214087750E-001	0,000000000000000E+000	1,399456769036091E+000
3,715507355756057E+004	3,8376701E+000	3,361299024395362E-001	0,000000000000000E+000	1,399847324772874E+000
3,716507355757919E+004	3,8380330E+000	3,359446835951834E-001	0,000000000000000E+000	1,400237880246496E+000
3,717507355759782E+004	3,8379755E+000	3,357594633741176E-001	0,000000000000000E+000	1,400628438623351E+000
3,718507355761644E+004	3,8379755E+000	3,355742435683791E-001	0,000000000000000E+000	1,401018996123951E+000
3,719507355763507E+004	3,8378229E+000	3,353890252014205E-001	0,000000000000000E+000	1,401409550590929E+000
3,720507355765370E+004	3,8377848E+000	3,352038039820677E-001	0,000000000000000E+000	1,401800111072589E+000
3,721507355767232E+004	3,8377082E+000	3,350185840932856E-001	0,000000000000000E+000	1,402190668748349E+000
3,722507355769095E+004	3,8377848E+000	3,348333641879077E-001	0,000000000000000E+000	1,402581226459188E+000
3,723507355770958E+004	3,8376510E+000	3,346481446259493E-001	0,000000000000000E+000	1,402971783445989E+000
3,724507355772820E+004	3,8374984E+000	3,344629234297473E-001	0,000000000000000E+000	1,403362343879005E+000
3,725507355774683E+004	3,8376701E+000	3,342776968746778E-001	0,000000000000000E+000	1,403752915611592E+000
3,726507355776546E+004	3,8376129E+000	3,340924691710452E-001	0,000000000000000E+000	1,404143489766014E+000
3,727507355778408E+004	3,8377273E+000	3,339072400542509E-001	0,000000000000000E+000	1,404534066900397E+000
3,728507355780271E+004	3,8379374E+000	3,337220082729857E-001	0,000000000000000E+000	1,404924649653299E+000
3,729507355782134E+004	3,8380330E+000	3,335367785748639E-001	0,000000000000000E+000	1,405315228013318E+000
3,730507355783996E+004	3,8382430E+000	3,333515502786601E-001	0,000000000000000E+000	1,405705803417354E+000
3,731507355785859E+004	3,8385293E+000	3,331663232635202E-001	0,000000000000000E+000	1,406096376120411E+000
3,732507355787721E+004	3,8385866E+000	3,329810962757917E-001	0,000000000000000E+000	1,406486948765132E+000
3,733507355789584E+004	3,8385484E+000	3,327958709773863E-001	0,000000000000000E+000	1,406877517847564E+000
3,734507355791447E+004	3,8385866E+000	3,326106466039489E-001	0,000000000000000E+000	1,407268084980092E+000
3,735507355793309E+004	3,8386629E+000	3,324254242301400E-001	0,000000000000000E+000	1,407658647896102E+000
3,736507355795172E+004	3,8387010E+000	3,322402020328832E-001	0,000000000000000E+000	1,408049210439976E+000
3,737507355797035E+004	3,8386438E+000	3,320549784548192E-001	0,000000000000000E+000	1,408439775895392E+000
3,738507355798897E+004	3,8383574E+000	3,318697566101161E-001	0,000000000000000E+000	1,408830337695468E+000
3,739507355800760E+004	3,8384337E+000	3,316845328210188E-001	0,000000000000000E+000	1,409220903595330E+000
3,740507355802623E+004	3,8383765E+000	3,314993106508413E-001	0,000000000000000E+000	1,409611466081724E+000
3,741507355804485E+004	3,8386819E+000	3,313140901483190E-001	0,000000000000000E+000	1,410002025051679E+000
3,742507355806348E+004	3,8387201E+000	3,311288688253072E-001	0,000000000000000E+000	1,410392585752096E+000
