# t [h]	V [V]	i [A]
6.7119e+00	1.4236e+00	-1.5200e-04
6.7133e+00	1.4233e+00	-1.5200e-04
6.7147e+00	1.4233e+00	-1.5200e-04
6.7161e+00	1.4229e+00	-1.5200e-04
6.7175e+00	1.4226e+00	-1.5200e-04
6.7189e+00	1.4226e+00	-1.5100e-04
6.7203e+00	1.4226e+00	-1.5200e-04
6.7217e+00	1.4223e+00	-1.5200e-04
6.7231e+00	1.4220e+00	-1.5200e-04
6.7244e+00	1.4220e+00	-1.5200e-04
6.7258e+00	1.4217e+00	-1.5200e-04
6.7272e+00	1.4217e+00	-1.5200e-04
6.7286e+00	1.4217e+00	-1.5200e-04
6.7300e+00	1.4214e+00	-1.5200e-04
6.7314e+00	1.4214e+00	-1.5200e-04
6.7328e+00	1.4211e+00	-1.5200e-04
6.7342e+00	1.4211e+00	-1.5200e-04
6.7356e+00	1.4208e+00	-1.5200e-04
6.7369e+00	1.4208e+00	-1.5200e-04
6.7383e+00	1.4205e+00	-1.5200e-04
6.7397e+00	1.4205e+00	-1.5100e-04
6.7411e+00	1.4202e+00	-1.5200e-04
6.7425e+00	1.4202e+00	-1.5200e-04
6.7439e+00	1.4198e+00	-1.5100e-04
6.7453e+00	1.4198e+00	-1.5200e-04
6.7467e+00	1.4195e+00	-1.5200e-04
6.7481e+00	1.4195e+00	-1.5200e-04
6.7494e+00	1.4192e+00	-1.5200e-04
6.7508e+00	1.4192e+00	-1.5200e-04
6.7522e+00	1.4186e+00	-1.5200e-04
6.7536e+00	1.4186e+00	-1.5200e-04
6.7550e+00	1.4183e+00	-1.5100e-04
6.7564e+00	1.4183e+00	-1.5200e-04
6.7578e+00	1.4180e+00	-1.5200e-04
6.7592e+00	1.4180e+00	-1.5200e-04
6.7606e+00	1.4180e+00	-1.5200e-04
6.7619e+00	1.4177e+00	-1.5200e-04
6.7633e+00	1.4174e+00	-1.5200e-04
6.7647e+00	1.4174e+00	-1.5200e-04
6.7661e+00	1.4174e+00	-1.5200e-04
6.7675e+00	1.4171e+00	-1.5200e-04
6.7689e+00	1.4167e+00	-1.5200e-04
6.7703e+00	1.4167e+00	-1.5200e-04
6.7717e+00	1.4167e+00	-1.5200e-04
6.7731e+00	1.4164e+00	-1.5200e-04
6.7744e+00	1.4161e+00	-1.5200e-04
6.7758e+00	1.4161e+00	-1.5200e-04
6.7772e+00	1.4161e+00	-1.5200e-04
6.7786e+00	1.4158e+00	-1.5100e-04
6.7800e+00	1.4158e+00	-1.5200e-04
6.7814e+00	1.4155e+00	-1.5100e-04
6.7828e+00	1.4155e+00	-1.5200e-04
6.7842e+00	1.4152e+00	-1.5200e-04
6.7856e+00	1.4149e+00	-1.5100e-04
6.7869e+00	1.4149e+00	-1.5200e-04
6.7883e+00	1.4149e+00	-1.5200e-04
6.7897e+00	1.4146e+00	-1.5200e-04
6.7911e+00	1.4146e+00	-1.5200e-04
6.7925e+00	1.4143e+00	-1.5200e-04
6.7939e+00	1.4143e+00	-1.5200e-04
6.7953e+00	1.4143e+00	-1.5200e-04
6.7967e+00	1.4140e+00	-1.5200e-04
6.7981e+00	1.4136e+00	-1.5200e-04
6.7994e+00	1.4136e+00	-1.5200e-04
6.8008e+00	1.4133e+00	-1.5200e-04
6.8022e+00	1.4133e+00	-1.5200e-04
6.8036e+00	1.4130e+00	-1.5200e-04
6.8050e+00	1.4130e+00	-1.5200e-04
6.8064e+00	1.4127e+00	-1.5200e-04
6.8078e+00	1.4127e+00	-1.5200e-04
6.8092e+00	1.4124e+00	-1.5200e-04
6.8106e+00	1.4124e+00	-1.5200e-04
6.8119e+00	1.4124e+00	-1.5200e-04
6.8133e+00	1.4121e+00	-1.5200e-04
6.8147e+00	1.4121e+00	-1.5200e-04
6.8161e+00	1.4118e+00	-1.5200e-04
6.8175e+00	1.4118e+00	-1.5100e-04
6.8189e+00	1.4115e+00	-1.5200e-04
6.8203e+00	1.4112e+00	-1.5100e-04
6.8217e+00	1.4112e+00	-1.5200e-04
6.8231e+00	1.4112e+00	-1.5200e-04
6.8244e+00	1.4109e+00	-1.5200e-04
6.8258e+00	1.4109e+00	-1.5200e-04
6.8272e+00	1.4105e+00	-1.5200e-04
6.8286e+00	1.4105e+00	-1.5200e-04
6.8300e+00	1.4102e+00	-1.5200e-04
6.8314e+00	1.4102e+00	-1.5200e-04
6.8328e+00	1.4099e+00	-1.5200e-04
6.8342e+00	1.4099e+00	-1.5200e-04
6.8356e+00	1.4096e+00	-1.5100e-04
6.8369e+00	1.4096e+00	-1.5200e-04
6.8383e+00	1.4093e+00	-1.5200e-04
6.8397e+00	1.4093e+00	-1.5200e-04
6.8411e+00	1.4093e+00	-1.5200e-04
6.8425e+00	1.4090e+00	-1.5200e-04
6.8439e+00	1.4087e+00	-1.5200e-04
6.8453e+00	1.4087e+00	-1.5100e-04
6.8467e+00	1.4084e+00	-1.5200e-04
6.8481e+00	1.4084e+00	-1.5200e-04
6.8494e+00	1.4081e+00	-1.5200e-04
6.8508e+00	1.4081e+00	-1.5200e-04
6.8522e+00	1.4081e+00	-1.5200e-04
6.8536e+00	1.4078e+00	-1.5200e-04
6.8550e+00	1.4074e+00	-1.5200e-04
6.8564e+00	1.4074e+00	-1.5100e-04
6.8578e+00	1.4074e+00	-1.5200e-04
6.8592e+00	1.4071e+00	-1.5200e-04
6.8606e+00	1.4068e+00	-1.5200e-04
6.8619e+00	1.4068e+00	-1.5200e-04
6.8633e+00	1.4068e+00	-1.5200e-04
6.8647e+00	1.4065e+00	-1.5200e-04
6.8661e+00	1.4065e+00	-1.5200e-04
6.8675e+00	1.4062e+00	-1.5200e-04
6.8689e+00	1.4062e+00	-1.5200e-04
6.8703e+00	1.4059e+00	-1.5200e-04
6.8717e+00	1.4059e+00	-1.5100e-04
6.8731e+00	1.4056e+00	-1.5100e-04
6.8744e+00	1.4056e+00	-1.5200e-04
6.8758e+00	1.4053e+00	-1.5200e-04
6.8772e+00	1.4053e+00	-1.5200e-04
6.8786e+00	1.4050e+00	-1.5200e-04
6.8800e+00	1.4050e+00	-1.5200e-04
6.8814e+00	1.4046e+00	-1.5200e-04
6.8828e+00	1.4046e+00	-1.5200e-04
6.8842e+00	1.4043e+00	-1.5200e-04
6.8856e+00	1.4043e+00	-1.5200e-04
6.8869e+00	1.4040e+00	-1.5200e-04
6.8883e+00	1.4040e+00	-1.5200e-04
6.8897e+00	1.4037e+00	-1.5200e-04
6.8911e+00	1.4037e+00	-1.5200e-04
6.8925e+00	1.4034e+00	-1.5100e-04
6.8939e+00	1.4034e+00	-1.5200e-04
6.8953e+00	1.4031e+00	-1.5200e-04
6.8967e+00	1.4031e+00	-1.5200e-04
6.8981e+00	1.4031e+00	-1.5200e-04
6.8994e+00	1.4028e+00	-1.5200e-04
6.9008e+00	1.4028e+00	-1.5200e-04
6.9022e+00	1.4025e+00	-1.5200e-04
6.9036e+00	1.4025e+00	-1.5200e-04
6.9050e+00	1.4022e+00	-1.5200e-04
6.9064e+00	1.4022e+00	-1.5200e-04
6.9078e+00	1.4019e+00	-1.5200e-04
6.9092e+00	1.4019e+00	-1.5200e-04
6.9106e+00	1.4015e+00	-1.5200e-04
6.9119e+00	1.4015e+00	-1.5200e-04
6.9133e+00	1.4012e+00	-1.5200e-04
6.9147e+00	1.4012e+00	-1.5200e-04
6.9161e+00	1.4012e+00	-1.5200e-04
6.9175e+00	1.4009e+00	-1.5200e-04
6.9189e+00	1.4006e+00	-1.5200e-04
6.9203e+00	1.4006e+00	-1.5200e-04
6.9217e+00	1.4006e+00	-1.5100e-04
6.9231e+00	1.4003e+00	-1.5200e-04
6.9244e+00	1.4000e+00	-1.5200e-04
6.9258e+00	1.4000e+00	-1.5200e-04
6.9272e+00	1.4000e+00	-1.5200e-04
6.9286e+00	1.3997e+00	-1.5200e-04
6.9300e+00	1.3994e+00	-1.5200e-04
6.9314e+00	1.3994e+00	-1.5200e-04
6.9328e+00	1.3994e+00	-1.5100e-04
6.9342e+00	1.3991e+00	-1.5200e-04
6.9356e+00	1.3988e+00	-1.5200e-04
6.9369e+00	1.3988e+00	-1.5200e-04
6.9383e+00	1.3988e+00	-1.5100e-04
6.9397e+00	1.3984e+00	-1.5200e-04
6.9411e+00	1.3984e+00	-1.5200e-04
6.9425e+00	1.3978e+00	-1.5200e-04
6.9439e+00	1.3978e+00	-1.5200e-04
6.9453e+00	1.3975e+00	-1.5200e-04
6.9467e+00	1.3975e+00	-1.5200e-04
6.9481e+00	1.3972e+00	-1.5200e-04
6.9494e+00	1.3972e+00	-1.5200e-04
6.9508e+00	1.3969e+00	-1.5100e-04
6.9522e+00	1.3966e+00	-1.5200e-04
6.9536e+00	1.3966e+00	-1.5100e-04
6.9550e+00	1.3966e+00	-1.5200e-04
6.9564e+00	1.3966e+00	-1.5100e-04
6.9578e+00	1.3963e+00	-1.5200e-04
6.9592e+00	1.3960e+00	-1.5200e-04
6.9606e+00	1.3960e+00	-1.5200e-04
6.9619e+00	1.3957e+00	-1.5200e-04
6.9633e+00	1.3957e+00	-1.5200e-04
6.9647e+00	1.3953e+00	-1.5200e-04
6.9661e+00	1.3953e+00	-1.5200e-04
6.9675e+00	1.3953e+00	-1.5200e-04
6.9689e+00	1.3950e+00	-1.5200e-04
6.9703e+00	1.3950e+00	-1.5200e-04
6.9717e+00	1.3947e+00	-1.5100e-04
6.9731e+00	1.3947e+00	-1.5100e-04
6.9744e+00	1.3944e+00	-1.5200e-04
6.9758e+00	1.3944e+00	-1.5200e-04
6.9772e+00	1.3941e+00	-1.5200e-04
6.9786e+00	1.3941e+00	-1.5100e-04
6.9800e+00	1.3938e+00	-1.5200e-04
6.9814e+00	1.3935e+00	-1.5200e-04
6.9828e+00	1.3935e+00	-1.5200e-04
6.9842e+00	1.3935e+00	-1.5200e-04
6.9856e+00	1.3932e+00	-1.5200e-04
6.9869e+00	1.3932e+00	-1.5200e-04
6.9883e+00	1.3929e+00	-1.5200e-04
6.9897e+00	1.3929e+00	-1.5200e-04
6.9911e+00	1.3929e+00	-1.5200e-04
6.9925e+00	1.3926e+00	-1.5200e-04
6.9939e+00	1.3922e+00	-1.5200e-04
6.9953e+00	1.3922e+00	-1.5200e-04
6.9967e+00	1.3922e+00	-1.5200e-04
6.9981e+00	1.3919e+00	-1.5200e-04
6.9994e+00	1.3916e+00	-1.5200e-04
7.0008e+00	1.3916e+00	-1.5200e-04
7.0022e+00	1.3916e+00	-1.5200e-04
7.0036e+00	1.3913e+00	-1.5200e-04
7.0050e+00	1.3913e+00	-1.5200e-04
7.0064e+00	1.3910e+00	-1.5200e-04
7.0078e+00	1.3910e+00	-1.5200e-04
7.0092e+00	1.3907e+00	-1.5100e-04
7.0106e+00	1.3907e+00	-1.5200e-04
7.0119e+00	1.3904e+00	-1.5200e-04
7.0133e+00	1.3904e+00	-1.5200e-04
7.0147e+00	1.3901e+00	-1.5200e-04
7.0161e+00	1.3901e+00	-1.5200e-04
7.0175e+00	1.3898e+00	-1.5200e-04
7.0189e+00	1.3898e+00	-1.5200e-04
7.0203e+00	1.3895e+00	-1.5200e-04
7.0217e+00	1.3895e+00	-1.5200e-04
7.0231e+00	1.3895e+00	-1.5100e-04
7.0244e+00	1.3891e+00	-1.5200e-04
7.0258e+00	1.3891e+00	-1.5200e-04
7.0272e+00	1.3888e+00	-1.5200e-04
7.0286e+00	1.3885e+00	-1.5200e-04
7.0300e+00	1.3885e+00	-1.5200e-04
7.0314e+00	1.3885e+00	-1.5200e-04
7.0328e+00	1.3882e+00	-1.5200e-04
7.0342e+00	1.3882e+00	-1.5100e-04
7.0356e+00	1.3879e+00	-1.5100e-04
7.0369e+00	1.3879e+00	-1.5200e-04
7.0383e+00	1.3876e+00	-1.5200e-04
7.0397e+00	1.3873e+00	-1.5100e-04
7.0411e+00	1.3873e+00	-1.5200e-04
7.0425e+00	1.3873e+00	-1.5200e-04
7.0439e+00	1.3870e+00	-1.5200e-04
7.0453e+00	1.3867e+00	-1.5200e-04
7.0467e+00	1.3867e+00	-1.5200e-04
7.0481e+00	1.3867e+00	-1.5200e-04
7.0494e+00	1.3864e+00	-1.5200e-04
7.0508e+00	1.3864e+00	-1.5200e-04
7.0522e+00	1.3860e+00	-1.5200e-04
7.0536e+00	1.3860e+00	-1.5200e-04
7.0550e+00	1.3857e+00	-1.5200e-04
7.0564e+00	1.3857e+00	-1.5200e-04
7.0578e+00	1.3854e+00	-1.5200e-04
7.0592e+00	1.3854e+00	-1.5200e-04
7.0606e+00	1.3851e+00	-1.5100e-04
7.0619e+00	1.3851e+00	-1.5200e-04
7.0633e+00	1.3848e+00	-1.5200e-04
7.0647e+00	1.3848e+00	-1.5200e-04
7.0661e+00	1.3848e+00	-1.5100e-04
7.0675e+00	1.3845e+00	-1.5200e-04
7.0689e+00	1.3845e+00	-1.5200e-04
7.0703e+00	1.3842e+00	-1.5200e-04
7.0717e+00	1.3842e+00	-1.5200e-04
7.0731e+00	1.3839e+00	-1.5100e-04
7.0744e+00	1.3839e+00	-1.5200e-04
7.0758e+00	1.3836e+00	-1.5200e-04
7.0772e+00	1.3836e+00	-1.5200e-04
7.0786e+00	1.3833e+00	-1.5100e-04
7.0800e+00	1.3833e+00	-1.5100e-04
7.0814e+00	1.3829e+00	-1.5200e-04
7.0828e+00	1.3829e+00	-1.5200e-04
7.0842e+00	1.3826e+00	-1.5200e-04
7.0856e+00	1.3826e+00	-1.5200e-04
7.0869e+00	1.3823e+00	-1.5200e-04
7.0883e+00	1.3823e+00	-1.5100e-04
7.0897e+00	1.3820e+00	-1.5200e-04
7.0911e+00	1.3820e+00	-1.5100e-04
7.0925e+00	1.3817e+00	-1.5200e-04
7.0939e+00	1.3817e+00	-1.5200e-04
7.0953e+00	1.3814e+00	-1.5100e-04
7.0967e+00	1.3814e+00	-1.5100e-04
7.0981e+00	1.3814e+00	-1.5200e-04
7.0994e+00	1.3811e+00	-1.5200e-04
7.1008e+00	1.3811e+00	-1.5200e-04
7.1022e+00	1.3808e+00	-1.5200e-04
7.1036e+00	1.3808e+00	-1.5200e-04
7.1050e+00	1.3805e+00	-1.5100e-04
7.1064e+00	1.3805e+00	-1.5100e-04
7.1078e+00	1.3802e+00	-1.5100e-04
7.1092e+00	1.3802e+00	-1.5200e-04
7.1106e+00	1.3798e+00	-1.5200e-04
7.1119e+00	1.3798e+00	-1.5200e-04
7.1133e+00	1.3795e+00	-1.5100e-04
7.1147e+00	1.3795e+00	-1.5100e-04
7.1161e+00	1.3792e+00	-1.5200e-04
7.1175e+00	1.3792e+00	-1.5200e-04
7.1189e+00	1.3792e+00	-1.5200e-04
7.1203e+00	1.3789e+00	-1.5200e-04
7.1217e+00	1.3786e+00	-1.5200e-04
7.1231e+00	1.3786e+00	-1.5100e-04
7.1244e+00	1.3786e+00	-1.5100e-04
7.1258e+00	1.3783e+00	-1.5100e-04
7.1272e+00	1.3780e+00	-1.5100e-04
7.1286e+00	1.3780e+00	-1.5100e-04
7.1300e+00	1.3780e+00	-1.5200e-04
7.1314e+00	1.3774e+00	-1.5200e-04
7.1328e+00	1.3774e+00	-1.5200e-04
7.1342e+00	1.3771e+00	-1.5200e-04
7.1356e+00	1.3771e+00	-1.5200e-04
7.1369e+00	1.3767e+00	-1.5200e-04
7.1383e+00	1.3767e+00	-1.5200e-04
7.1397e+00	1.3764e+00	-1.5200e-04
7.1411e+00	1.3764e+00	-1.5200e-04
7.1425e+00	1.3761e+00	-1.5200e-04
7.1439e+00	1.3761e+00	-1.5200e-04
7.1453e+00	1.3758e+00	-1.5200e-04
7.1467e+00	1.3758e+00	-1.5100e-04
7.1481e+00	1.3755e+00	-1.5100e-04
7.1494e+00	1.3755e+00	-1.5200e-04
7.1508e+00	1.3752e+00	-1.5100e-04
7.1522e+00	1.3752e+00	-1.5200e-04
7.1536e+00	1.3749e+00	-1.5200e-04
7.1550e+00	1.3749e+00	-1.5100e-04
7.1564e+00	1.3746e+00	-1.5200e-04
7.1578e+00	1.3746e+00	-1.5200e-04
7.1592e+00	1.3746e+00	-1.5200e-04
7.1606e+00	1.3743e+00	-1.5200e-04
7.1619e+00	1.3740e+00	-1.5200e-04
7.1633e+00	1.3740e+00	-1.5200e-04
7.1647e+00	1.3740e+00	-1.5200e-04
7.1661e+00	1.3736e+00	-1.5200e-04
7.1675e+00	1.3733e+00	-1.5200e-04
7.1689e+00	1.3733e+00	-1.5200e-04
7.1703e+00	1.3733e+00	-1.5200e-04
7.1717e+00	1.3730e+00	-1.5200e-04
7.1731e+00	1.3730e+00	-1.5100e-04
7.1744e+00	1.3727e+00	-1.5100e-04
7.1758e+00	1.3727e+00	-1.5200e-04
7.1772e+00	1.3724e+00	-1.5200e-04
7.1786e+00	1.3724e+00	-1.5200e-04
7.1800e+00	1.3721e+00	-1.5200e-04
7.1814e+00	1.3721e+00	-1.5200e-04
7.1828e+00	1.3718e+00	-1.5200e-04
7.1842e+00	1.3718e+00	-1.5200e-04
7.1856e+00	1.3715e+00	-1.5200e-04
7.1869e+00	1.3715e+00	-1.5200e-04
7.1883e+00	1.3715e+00	-1.5200e-04
7.1897e+00	1.3712e+00	-1.5200e-04
7.1911e+00	1.3709e+00	-1.5200e-04
7.1925e+00	1.3709e+00	-1.5200e-04
7.1939e+00	1.3705e+00	-1.5100e-04
7.1953e+00	1.3705e+00	-1.5100e-04
7.1967e+00	1.3702e+00	-1.5200e-04
7.1981e+00	1.3702e+00	-1.5200e-04
7.1994e+00	1.3702e+00	-1.5200e-04
7.2008e+00	1.3699e+00	-1.5100e-04
7.2022e+00	1.3696e+00	-1.5200e-04
7.2036e+00	1.3696e+00	-1.5200e-04
7.2050e+00	1.3696e+00	-1.5100e-04
7.2064e+00	1.3693e+00	-1.5200e-04
7.2078e+00	1.3693e+00	-1.5200e-04
7.2092e+00	1.3690e+00	-1.5100e-04
7.2106e+00	1.3690e+00	-1.5200e-04
7.2119e+00	1.3687e+00	-1.5100e-04
7.2133e+00	1.3687e+00	-1.5200e-04
7.2147e+00	1.3684e+00	-1.5200e-04
7.2161e+00	1.3684e+00	-1.5200e-04
7.2175e+00	1.3681e+00	-1.5200e-04
7.2189e+00	1.3681e+00	-1.5200e-04
7.2203e+00	1.3678e+00	-1.5200e-04
7.2217e+00	1.3678e+00	-1.5100e-04
7.2231e+00	1.3678e+00	-1.5100e-04
7.2244e+00	1.3674e+00	-1.5200e-04
7.2258e+00	1.3671e+00	-1.5100e-04
7.2272e+00	1.3671e+00	-1.5200e-04
7.2286e+00	1.3668e+00	-1.5100e-04
7.2300e+00	1.3668e+00	-1.5200e-04
7.2314e+00	1.3665e+00	-1.5200e-04
7.2328e+00	1.3665e+00	-1.5100e-04
7.2342e+00	1.3665e+00	-1.5200e-04
7.2356e+00	1.3662e+00	-1.5200e-04
7.2369e+00	1.3659e+00	-1.5100e-04
7.2383e+00	1.3659e+00	-1.5200e-04
7.2397e+00	1.3659e+00	-1.5200e-04
7.2411e+00	1.3656e+00	-1.5200e-04
7.2425e+00	1.3656e+00	-1.5200e-04
7.2439e+00	1.3653e+00	-1.5200e-04
7.2453e+00	1.3653e+00	-1.5200e-04
7.2467e+00	1.3650e+00	-1.5200e-04
7.2481e+00	1.3647e+00	-1.5200e-04
7.2494e+00	1.3647e+00	-1.5200e-04
7.2508e+00	1.3647e+00	-1.5200e-04
7.2522e+00	1.3643e+00	-1.5100e-04
7.2536e+00	1.3643e+00	-1.5200e-04
7.2550e+00	1.3640e+00	-1.5200e-04
7.2564e+00	1.3640e+00	-1.5200e-04
7.2578e+00	1.3637e+00	-1.5100e-04
7.2592e+00	1.3637e+00	-1.5200e-04
7.2606e+00	1.3634e+00	-1.5100e-04
7.2619e+00	1.3634e+00	-1.5200e-04
7.2633e+00	1.3631e+00	-1.5200e-04
7.2647e+00	1.3631e+00	-1.5200e-04
7.2661e+00	1.3628e+00	-1.5200e-04
7.2675e+00	1.3628e+00	-1.5200e-04
7.2689e+00	1.3628e+00	-1.5200e-04
7.2703e+00	1.3625e+00	-1.5200e-04
7.2717e+00	1.3622e+00	-1.5100e-04
7.2731e+00	1.3622e+00	-1.5200e-04
7.2744e+00	1.3622e+00	-1.5200e-04
7.2758e+00	1.3619e+00	-1.5100e-04
7.2772e+00	1.3616e+00	-1.5100e-04
7.2786e+00	1.3616e+00	-1.5200e-04
7.2800e+00	1.3616e+00	-1.5200e-04
7.2814e+00	1.3612e+00	-1.5200e-04
7.2828e+00	1.3609e+00	-1.5200e-04
7.2842e+00	1.3609e+00	-1.5100e-04
7.2856e+00	1.3609e+00	-1.5200e-04
7.2869e+00	1.3606e+00	-1.5200e-04
7.2883e+00	1.3606e+00	-1.5200e-04
7.2897e+00	1.3603e+00	-1.5100e-04
7.2911e+00	1.3603e+00	-1.5200e-04
7.2925e+00	1.3600e+00	-1.5200e-04
7.2939e+00	1.3600e+00	-1.5200e-04
7.2953e+00	1.3597e+00	-1.5200e-04
7.2967e+00	1.3597e+00	-1.5200e-04
7.2981e+00	1.3594e+00	-1.5200e-04
7.2994e+00	1.3594e+00	-1.5200e-04
7.3008e+00	1.3591e+00	-1.5200e-04
7.3022e+00	1.3591e+00	-1.5200e-04
7.3036e+00	1.3591e+00	-1.5100e-04
7.3050e+00	1.3588e+00	-1.5200e-04
7.3064e+00	1.3585e+00	-1.5200e-04
7.3078e+00	1.3585e+00	-1.5200e-04
7.3092e+00	1.3581e+00	-1.5200e-04
7.3106e+00	1.3581e+00	-1.5200e-04
7.3119e+00	1.3578e+00	-1.5200e-04
7.3133e+00	1.3578e+00	-1.5200e-04
7.3147e+00	1.3578e+00	-1.5200e-04
7.3161e+00	1.3575e+00	-1.5200e-04
7.3175e+00	1.3572e+00	-1.5200e-04
7.3189e+00	1.3572e+00	-1.5100e-04
7.3203e+00	1.3572e+00	-1.5100e-04
7.3217e+00	1.3566e+00	-1.5200e-04
7.3231e+00	1.3566e+00	-1.5200e-04
7.3244e+00	1.3563e+00	-1.5200e-04
7.3258e+00	1.3563e+00	-1.5100e-04
7.3272e+00	1.3560e+00	-1.5200e-04
7.3286e+00	1.3560e+00	-1.5200e-04
7.3300e+00	1.3557e+00	-1.5100e-04
7.3314e+00	1.3557e+00	-1.5200e-04
7.3328e+00	1.3557e+00	-1.5200e-04
7.3342e+00	1.3554e+00	-1.5200e-04
7.3356e+00	1.3550e+00	-1.5200e-04
7.3369e+00	1.3550e+00	-1.5100e-04
7.3383e+00	1.3550e+00	-1.5200e-04
7.3397e+00	1.3547e+00	-1.5100e-04
7.3411e+00	1.3544e+00	-1.5200e-04
7.3425e+00	1.3544e+00	-1.5200e-04
7.3439e+00	1.3544e+00	-1.5200e-04
7.3453e+00	1.3541e+00	-1.5200e-04
7.3467e+00	1.3538e+00	-1.5200e-04
7.3481e+00	1.3538e+00	-1.5200e-04
7.3494e+00	1.3538e+00	-1.5200e-04
7.3508e+00	1.3535e+00	-1.5200e-04
7.3522e+00	1.3535e+00	-1.5200e-04
7.3536e+00	1.3532e+00	-1.5200e-04
7.3550e+00	1.3532e+00	-1.5200e-04
7.3564e+00	1.3529e+00	-1.5200e-04
7.3578e+00	1.3526e+00	-1.5200e-04
7.3592e+00	1.3526e+00	-1.5200e-04
7.3606e+00	1.3526e+00	-1.5100e-04
7.3619e+00	1.3523e+00	-1.5200e-04
7.3633e+00	1.3523e+00	-1.5200e-04
7.3647e+00	1.3519e+00	-1.5200e-04
7.3661e+00	1.3519e+00	-1.5200e-04
7.3675e+00	1.3516e+00	-1.5100e-04
7.3689e+00	1.3516e+00	-1.5100e-04
7.3703e+00	1.3516e+00	-1.5100e-04
7.3717e+00	1.3513e+00	-1.5200e-04
7.3731e+00	1.3513e+00	-1.5200e-04
7.3744e+00	1.3510e+00	-1.5200e-04
7.3758e+00	1.3507e+00	-1.5200e-04
7.3772e+00	1.3507e+00	-1.5200e-04
7.3786e+00	1.3507e+00	-1.5100e-04
7.3800e+00	1.3504e+00	-1.5200e-04
7.3814e+00	1.3501e+00	-1.5200e-04
7.3828e+00	1.3501e+00	-1.5200e-04
7.3842e+00	1.3501e+00	-1.5200e-04
7.3856e+00	1.3501e+00	-1.5200e-04
7.3869e+00	1.3498e+00	-1.5200e-04
7.3883e+00	1.3495e+00	-1.5200e-04
7.3897e+00	1.3495e+00	-1.5200e-04
7.3911e+00	1.3495e+00	-1.5200e-04
7.3925e+00	1.3492e+00	-1.5100e-04
7.3939e+00	1.3488e+00	-1.5200e-04
7.3953e+00	1.3488e+00	-1.5200e-04
7.3967e+00	1.3488e+00	-1.5200e-04
7.3981e+00	1.3485e+00	-1.5200e-04
7.3994e+00	1.3482e+00	-1.5100e-04
7.4008e+00	1.3482e+00	-1.5100e-04
7.4022e+00	1.3482e+00	-1.5200e-04
7.4036e+00	1.3479e+00	-1.5100e-04
7.4050e+00	1.3476e+00	-1.5100e-04
7.4064e+00	1.3476e+00	-1.5200e-04
7.4078e+00	1.3476e+00	-1.5200e-04
7.4092e+00	1.3473e+00	-1.5200e-04
7.4106e+00	1.3470e+00	-1.5100e-04
7.4119e+00	1.3470e+00	-1.5100e-04
7.4133e+00	1.3470e+00	-1.5100e-04
7.4147e+00	1.3467e+00	-1.5200e-04
7.4161e+00	1.3467e+00	-1.5200e-04
7.4175e+00	1.3464e+00	-1.5100e-04
7.4189e+00	1.3464e+00	-1.5200e-04
7.4203e+00	1.3464e+00	-1.5100e-04
7.4217e+00	1.3461e+00	-1.5200e-04
7.4231e+00	1.3457e+00	-1.5200e-04
7.4244e+00	1.3457e+00	-1.5200e-04
7.4258e+00	1.3457e+00	-1.5200e-04
7.4272e+00	1.3454e+00	-1.5100e-04
7.4286e+00	1.3451e+00	-1.5200e-04
7.4300e+00	1.3451e+00	-1.5200e-04
7.4314e+00	1.3451e+00	-1.5200e-04
7.4328e+00	1.3451e+00	-1.5200e-04
7.4342e+00	1.3448e+00	-1.5200e-04
7.4356e+00	1.3445e+00	-1.5200e-04
7.4369e+00	1.3445e+00	-1.5200e-04
7.4383e+00	1.3442e+00	-1.5200e-04
7.4397e+00	1.3442e+00	-1.5200e-04
7.4411e+00	1.3439e+00	-1.5200e-04
7.4425e+00	1.3439e+00	-1.5200e-04
7.4439e+00	1.3436e+00	-1.5200e-04
7.4453e+00	1.3436e+00	-1.5200e-04
7.4467e+00	1.3433e+00	-1.5200e-04
7.4481e+00	1.3433e+00	-1.5200e-04
7.4494e+00	1.3433e+00	-1.5200e-04
7.4508e+00	1.3430e+00	-1.5200e-04
7.4522e+00	1.3426e+00	-1.5200e-04
7.4536e+00	1.3426e+00	-1.5200e-04
7.4550e+00	1.3426e+00	-1.5200e-04
7.4564e+00	1.3423e+00	-1.5100e-04
7.4578e+00	1.3420e+00	-1.5200e-04
7.4592e+00	1.3420e+00	-1.5200e-04
7.4606e+00	1.3420e+00	-1.5200e-04
7.4619e+00	1.3417e+00	-1.5200e-04
7.4633e+00	1.3417e+00	-1.5100e-04
7.4647e+00	1.3414e+00	-1.5200e-04
7.4661e+00	1.3414e+00	-1.5200e-04
7.4675e+00	1.3414e+00	-1.5200e-04
7.4689e+00	1.3411e+00	-1.5200e-04
7.4703e+00	1.3408e+00	-1.5100e-04
7.4717e+00	1.3408e+00	-1.5200e-04
7.4731e+00	1.3405e+00	-1.5200e-04
7.4744e+00	1.3405e+00	-1.5200e-04
7.4758e+00	1.3405e+00	-1.5200e-04
7.4772e+00	1.3402e+00	-1.5100e-04
7.4786e+00	1.3402e+00	-1.5100e-04
7.4800e+00	1.3399e+00	-1.5100e-04
7.4814e+00	1.3399e+00	-1.5100e-04
7.4828e+00	1.3395e+00	-1.5200e-04
7.4842e+00	1.3395e+00	-1.5200e-04
7.4856e+00	1.3392e+00	-1.5200e-04
7.4869e+00	1.3392e+00	-1.5200e-04
